"","Title","Author","Year","URL","Booktitle"
"7265","Order-independent constraint-based causal structure learning for Gaussian distribution models using GPUs","Bogdanovych, A., Trescak, T., Simoff, S.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-85032068539&partnerID=40&md5=b5a41cc64337748ce08e6965d62e0b63","Connection Science"
"7266","Quality-relevant independent component regression model for virtual sensing application","Neto, H.C., Julia, R.M.S., Duarte, V.A.R.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963621678&partnerID=40&md5=fd26c3e540bef3ce73bb6edba620787c","Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI"
"7267","Mutode: Generic JavaScript and node.js mutation testing tool","Liu, Z., Tang, Y., Zou, G., Wang, Z.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963555241&partnerID=40&md5=b06324b1b7dbcd235612906a8929164c","Proceedings - 2015 International Conference on Computer Science and Mechanical Automation, CSMA 2015"
"7268","Testcase prioritization with special emphasis on automation testing using hybrid framework","Waterloo, M., Person, S., Elbaum, S.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963813180&partnerID=40&md5=9fd19a57be33c8e0318ebc2ec9d15fa4","Proceedings - 2015 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015"
"7269","If you can't kill a supermutant, you have a problem","You, D., Rayadurgam, S., Heimdahl, M.P.E., Komp, J., Kim, B., Sokolsky, O.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963831530&partnerID=40&md5=a118018cec5f6ea00fd7eaa6d86b9644","Proceedings - 2015 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015"
"7270","Combining combinatorial testing and metamorphic testing for testing a logic-based non-monotonic reasoning system","Shamshiri, S., Just, R., Rojas, J.M., Fraser, G., McMinn, P., Arcuri, A.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963828697&partnerID=40&md5=d9328d1dfa2f81caf1a6e6e227a0582d","Proceedings - 2015 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015"
"7271","MUSIC: Mutation analysis tool with high configurability and extensibility","Fard, A.M., Mesbah, A., Wohlstadter, E.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963878476&partnerID=40&md5=fba7d34c74fa4879b883d12479e098d4","Proceedings - 2015 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015"
"7272","Towards automated translation between generations of GUI-based tests for mobile devices","Lin, J., Luo, C., Cai, S., Su, K., Hao, D., Zhang, L.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963799324&partnerID=40&md5=6618655e0b836845b9f763969f3b0f39","Proceedings - 2015 30th IEEE/ACM International Conference on Automated Software Engineering, ASE 2015"
"7273","The effect of time-between-events for sequence interaction testing of a real-time system","Huang, C.-H., Su, M.-G., Kao, H.-J., Jhong, J.-H., Weng, S.-L., Lee, T.-Y.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84953850741&partnerID=40&md5=3e59d5198e89365b4a86b5807f39dba9","BMC Systems Biology"
"7274","A systematic review of cost reduction techniques for mutation testing: Preliminary results","Pasha, M.J., Ranjitha, S., Suresh, H.N.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84966593821&partnerID=40&md5=72feebb43d888fbc4897e3273ea0160b","Proceedings of the 2015 International Conference on Green Computing and Internet of Things, ICGCIoT 2015"
"7275","A survey of software quality for machine learning applications","Lou, Y., Hao, D., Zhang, L.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964916876&partnerID=40&md5=f931ee11665a89b7c669251babb77104","2015 IEEE 26th International Symposium on Software Reliability Engineering, ISSRE 2015"
"7276","Effects of an economic approach for test case selection and reduction for a large industrial project","Gopinath, R., Alipour, A., Ahmed, I., Jensen, C., Groce, A.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964910237&partnerID=40&md5=17fff787aa42b14a30dc40e58ef57b24","2015 IEEE 26th International Symposium on Software Reliability Engineering, ISSRE 2015"
"7277","PreInfer: Automatic inference of preconditions via symbolic analysis","Zhang, Z., Wu, T., Zhang, J.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964804572&partnerID=40&md5=66f60687df27da82e32405092f0a76e3","2015 IEEE 26th International Symposium on Software Reliability Engineering, ISSRE 2015"
"7278","Generalized score functions for causal discovery","Li, C., Cao, Z., Xiao, Y., Fang, Z.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84966670235&partnerID=40&md5=f1dd9c9b6e67a30881e818d785a381c7","Proceedings - 2015 Chinese Automation Congress, CAC 2015"
"7279","Wireless one-shot polling of a cluster of sensors using transmit diversity","Kong, X., Zhang, L., Wong, W.E., Li, B.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964870202&partnerID=40&md5=2def1359055f24a8bae842f5ad55edf2","2015 IEEE 26th International Symposium on Software Reliability Engineering, ISSRE 2015"
"7280","DEEPSEC: Deciding Equivalence Properties in Security Protocols Theory and Practice","Donnat, P., Marti, G., Very, P.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84961121882&partnerID=40&md5=8b232723887b024da1c0232aaf47dc28","Pattern Recognition Letters"
"7281","Detection of Compromised Smart Grid Devices with Machine Learning and Convolution Techniques","Spichkova, M., Zamansky, A., Farchi, E.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964627169&partnerID=40&md5=f231d32cb94466d5d347e584f2a44d1e","Proceedings of the International Conference on Parallel and Distributed Systems - ICPADS"
"7282","Limitations of Emulating Realistic Network Environments for Correctness Testing of Internet Applications","Bui, V.-M., Lu, C.-T., Ho, T.-T., Lee, T.-Y.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84953930345&partnerID=40&md5=e7ccdda25077874eb9c50f3d486eaab9","Bioinformatics"
"7283","Constraint-based causal discovery with mixed data","Balakrishnan, V., Ahmadi, K., Ravana, S.D.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84949870775&partnerID=40&md5=46e155e84a2f903a8cf7b96996f0bdd2","Aslib Journal of Information Management"
"7284","Fast causal inference with non-random missingness by test-wise deletion","Shah, V., Khadke, C., Rana, S.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84974623126&partnerID=40&md5=fd461e612800a0d67d33ac081cb06582","2015 IEEE International Symposium on Software Reliability Engineering Workshops, ISSREW 2015"
"7285","Cost-Reliability-Optimal Release Time of Software with Patching Considered","Mahmud, T., Azharul Hasan, K.M., Ahmed, M., Chak, T.H.C.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84962834092&partnerID=40&md5=499f1baa6fd2a08d74d684709cf45156","2nd International Conference on Electrical Information and Communication Technologies, EICT 2015"
"7286","Scoring Bayesian networks of mixed variables","Astarloa, A., Moreira, N., Bidarte, U., Urbina, M., Modrono, D.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964391194&partnerID=40&md5=a90b2f6e7fb500dc02f8e4d8a4d18348","2015 International Conference on ReConFigurable Computing and FPGAs, ReConFig 2015"
"7287","Recovering sparse graphs","Zhang, J., Lu, Y., Yang, S., Xu, C.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84960950146&partnerID=40&md5=e6c5071e346bc35657a1c0421b023173","Journal of Systems Engineering and Electronics"
"7288","Sophisticated merging over random partitions: A scalable and robust causal discovery approach","Papapetrou, M., Kugiumtzis, D.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84948798819&partnerID=40&md5=1d939f919bf08258f2aa8d6840a4eb5f","Simulation Modelling Practice and Theory"
"7289","Feature selection approach based on firefly algorithm and chi-square","Yang, C., Ji, J., Liu, J., Liu, J., Yin, B.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84959364361&partnerID=40&md5=7c7dbb9da8020534cd4ba0916ea64308","International Journal of Approximate Reasoning"
"7290","When time meets test","Devasena, M.S.G., Gopu, G., Valarmathi, M.L.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963851004&partnerID=40&md5=1570c503225375550818cb1200a2ec70","International Journal of Software Engineering and Knowledge Engineering"
"7291","Speeding up test execution with increased cache locality","Cheniti Belcadhi, L.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84953364577&partnerID=40&md5=5f4178075c0a640c1d1bf89cd051e44d","Computers in Human Behavior"
"7292","Search-based software engineering for constructing covering arrays","Nešetřil, J., de Mendez, P.O.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84957851651&partnerID=40&md5=703219d3be50763c4a43ca7257bf4000","Distributed Computing"
"7293","Analysis of silo flow dynamic effects using ECT and short time fourier transform","Drange, P.G., Dregi, M., Fomin, F.V., Kreutzer, S., Lokshtanov, D., Pilipczuk, M., Pilipczuk, M., Reidl, F., Villaamil, F.S., Saurabh, S., Siebertz, S., Sikdar, S.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84961625671&partnerID=40&md5=b4aa31563d77347ac9abb4e276dc53bc","Leibniz International Proceedings in Informatics, LIPIcs"
"7294","Robustness of the Counting Rule for Distributed Detection in Wireless Sensor Networks","Lee, C., Kim, S.-W., Yoo, C.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84962521288&partnerID=40&md5=97e265124317805b02fbb84205624781","IEEE Transactions on Industrial Informatics"
"7295","A computational study of global optimization solvers on two trust region subproblems","Natella, R., Cotroneo, D., Madeira, H.S.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964255525&partnerID=40&md5=cc286d176bdc9b467be037831b168762","ACM Computing Surveys"
"7296","Evaluating selection methods on hyper-heuristic multi-objective particle swarm optimization","ter Beek, M.H., Fantechi, A., Gnesi, S., Mazzanti, F.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84996671077&partnerID=40&md5=b10f530f080da44b6cd28af42a051a01","Journal of Logical and Algebraic Methods in Programming"
"7297","Flipping out with many flips: Hardness of testing κ-Monotonicity","Joshi, A.A., Leahy, R.M., Badawi, R.D., Chaudhari, A.J.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84959325103&partnerID=40&md5=09825a4973311e77809c63f8d3618e72","IEEE Transactions on Medical Imaging"
"7298","Improved lung nodule diagnosis accuracy using lung CT images with uncertain class","Meyer, B.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84955374502&partnerID=40&md5=023b14b2824e0178eb5a0cac3be12da4","Theoretical Computer Science"
"7299","How effective are mutation testing tools? An empirical analysis of Java mutation testing tools with manual analysis and real faults","Di Ianni, M., Gambosi, G., Rossi, G., Vocca, P.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84955392518&partnerID=40&md5=9664f20967868c41f363b0597009994c","Theoretical Computer Science"
"7300","Fuzzy entropy and its application for enhanced subspace filtering","Song, A., Li, M., Ding, X., Cao, W., Pu, K.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84962840386&partnerID=40&md5=8abfd9a331c838a462d1d645c017b2bf","IAENG International Journal of Computer Science"
"7301","Automatic Multi-Organ Segmentation on Abdominal CT with Dense V-Networks","Karlovcec, M., Mladenic, D., Grobelnik, M., Jermol, M.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84955239215&partnerID=40&md5=8e0eaca60e9633be622525daff1712c0","Electronic Library"
"7302","Optimal consensus set for digital Flake hyperspheres in nD","Petersen, C., Simonsen, J.G., Lioma, C.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84968909097&partnerID=40&md5=a430c49c968f8fc0c40d1cadd235d978","ACM Transactions on Information Systems"
"7303","Towards a testing framework with visual feedback for actor-based systems","Ali, A., Badr, N.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84970028353&partnerID=40&md5=f9959d43d093c9c852c96ddc12c603b7","2015 IEEE 7th International Conference on Intelligent Computing and Information Systems, ICICIS 2015"
"7304","From natural language requirements to passive test cases using guarded assertions","Tsai, P.-W., Zhang, J., Zhang, S., Liao, L.-C., Pan, J.-S., Istanda, V.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-85005959369&partnerID=40&md5=e75c612f41279a582f9f9fa86abf3c66","Proceedings - 2015 3rd International Conference on Robot, Vision and Signal Processing, RVSP 2015"
"7305","SynEva: Evaluating ML programs by mirror program synthesis","Hriţcu, C., Lampropoulos, L., Spector-Zabusky, A., De Amorim, A.A., Dénes, M., Hughes, J., Pierce, B.C., Vytiniotis, D.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84962693476&partnerID=40&md5=86b5447e115d5587a679ef67514eb071","Journal of Functional Programming"
"7306","Orchestration of domain specific test languages with a behavior driven development approach","Laitrakun, S., Coyle, E.J.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964397393&partnerID=40&md5=94ddbf4f9c27c4c42da5bf818e634b9e","ICSEC 2015 - 19th International Computer Science and Engineering Conference: Hybrid Cloud Computing: A New Approach for Big Data Era"
"7307","Who tests the testers?: Avoiding the perils of automated testing","Venegas-Andraca, S.E., Lanzagorta, M., Uhlmann, J.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84963956772&partnerID=40&md5=a77461bf0a3023a95ca7adc2e2c60887","OCEANS 2015 - MTS/IEEE Washington"
"7308","Functional Dependency Detection for Integration Test Cases","Ravuri, S.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84964447062&partnerID=40&md5=c0c3a4904710703bb53d847b87d61ddc","2015 IEEE Workshop on Automatic Speech Recognition and Understanding, ASRU 2015 - Proceedings"
"7309","Metamorphic Testing of Image Region Growth Programs in Image Processing Applications","Eissa, M.A., Ahmed, M.S., Darwish, R.R., Bassiuny, A.M.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84965000350&partnerID=40&md5=071dcd1274b1dffda601852a52c4cf28","Proceedings of 2015 7th International Conference on Modelling, Identification and Control, ICMIC 2015"
"7310","A Study of the Extraction of Bug Judgment and Correction Times from Open Source Software Bug Logs","Pehrsson, L., Frantzen, M., Aslam, T., Ng, A.H.C.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84962829106&partnerID=40&md5=3288fd1e793662b3ef7c5d9f3f38fea0","Proceedings - Winter Simulation Conference"
"7311","Towards a Bayesian Network Model for Predicting Flaky Automated Tests","Ayad, M., Rezki, M., Saoudi, K., Benziane, M., Arabi, A., Chikouche, D.","2016","https://www.scopus.com/inward/record.url?eid=2-s2.0-84965014440&partnerID=40&md5=f308e8a8561f31c02547049db904a7b3","Proceedings of 2015 7th International Conference on Modelling, Identification and Control, ICMIC 2015"
